date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-06-29,43685.54287307621,4787.173568616494,0.0,48472.7164416927,70103.54944545683,74858.85229017188,0.0,1388.9221056005922,20626.119490783665,16423.9578395457,0,0,1743.1739044377423,2057.839402203389,1642.870147512031,10800.0,833.3333333333333,803.2252497222224,0.0,0.42776860017329454
2025-06-30,45151.970055122896,1980.9558616628556,395.505284426298,47528.43120121205,72157.72245921784,73767.31691319005,58.65195467974786,513.3785352951222,20099.208683824745,16664.302334583394,2,0,2057.839402203389,1631.2357347752245,1631.2357347752245,10800.0,833.3333333333333,833.3333333333333,0.0,0.22856760025024414
2025-07-01,42522.73133816095,18920.687064983133,0.0,61443.41840314408,68352.69045527013,82880.98632871023,0.0,536.6058931624533,19164.77939379847,15686.942991584023,0,0,1631.2357347752245,1449.6005318782638,1449.6005318782638,10800.0,833.3333333333333,826.0795501519034,0.0,0.285512899979949
2025-07-02,45344.919761579265,6514.8772234539165,224.45733281144987,52084.25431784463,72536.01479852482,76609.90399273988,33.252774206517984,247.80111731413325,18542.947103714607,15052.357820749005,2,0,1449.6005318782638,1413.4109021669615,1274.9572600043962,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.2661053996998817
2025-07-03,51086.07478277356,5310.365023343968,48.06713345840039,56444.506939575935,81356.97668437411,84747.92071268077,6.8903574338303315,197.72660805896328,21189.03747373155,16392.37194500924,1,0,1413.4109021669615,2269.798022959533,1350.443354708916,10800.0,833.3333333333333,833.3333333333333,0.0,0.23369599995203316
2025-07-04,18301.029601254377,9180.682267352471,3878.1523370320433,31359.864205638893,33205.739797811766,39303.40882940021,1176.048434092934,10302.142090812074,11720.178824620934,10423.731118606534,18,0,2269.798022959533,1236.0355,1200.0,10800.0,833.3333333333333,779.2083333333333,0.0,0.24483289988711476
2025-07-05,22040.07623074516,6310.741351228742,0.0,28350.8175819739,39364.99176583741,43317.995112912904,0.0,11152.328386253434,13784.879582607899,10409.292822615096,0,0,1236.0355,2076.546210330337,1236.0355,10800.0,833.3333333333333,741.9765333333332,0.0,0.2020734001416713
2025-07-06,53656.05297217002,4623.4984686849875,159.49839336111407,58439.04983421612,83860.96022073479,87953.76484221895,23.661494444444884,2540.1307318085132,23316.048079650252,17672.73402479537,2,0,2076.546210330337,3424.6183433540446,1752.8136752690702,10800.0,833.3333333333333,833.3333333333333,0.0,0.269700099946931
2025-07-07,53640.76793914703,-1343.2937517618384,0.0,52297.47418738519,83165.29510861842,79006.90985447916,0.0,1934.2825978964463,18940.447340577775,15277.302850661736,0,0,3424.6183433540446,3496.2400046943303,1975.0132938305392,10800.0,833.3333333333333,813.2887458580605,0.0,0.32128869998268783
2025-07-08,54689.14478706101,-667.1971166557685,0.0,54021.94767040524,84950.19750620516,80524.80334469798,0.0,1459.0305042546509,19404.75217242028,15910.366348643613,0,0,3496.2400046943303,3282.3321280463424,1614.4423338058982,10800.0,833.3333333333333,806.2094444444443,0.0,0.27277270006015897
2025-07-09,54454.553248587195,-1528.4257316605408,81.4416853968718,53007.569202323524,84952.75831469955,80661.46390563127,12.080647540884343,2454.9244094540672,20115.189974443616,15955.294847392186,1,0,3282.3321280463424,3657.897719054274,1957.5834712007068,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.30989979999139905
2025-07-10,52073.90551831913,-831.3864591533309,33.81516303333243,51276.33422219913,80592.5350620611,77569.27521428937,5.0011333333332,1027.341729375857,19737.274886423613,16043.963651510086,1,0,3657.897719054274,3594.8188373798735,1853.5385338573608,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.2575319998431951
2025-07-11,25360.854532774436,-45.809615655865535,0.0,25315.044917118572,42337.61653254159,42074.42105482129,0.0,7983.960061211545,12659.442318074847,11087.758474465103,0,0,3594.8188373798735,2668.5852853526785,1481.1511953526792,10800.0,731.9388777777776,740.9250666666666,0.0,0.21420529973693192
2025-07-12,26920.49096240346,1086.2516845682437,0.0,28006.742646971703,44890.98323389444,45536.8801672174,0.0,11530.203331972889,13299.589360359207,10377.15585844803,0,0,2668.5852853526785,3108.0425336225985,1853.518022678153,10800.0,833.3333333333333,725.16835,0.0,0.2186215000692755
