date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-07-29,58036.50295536855,0.0,0.0,58036.50295536855,80087.38184463374,80087.38184463374,0.0,4.547473508864641e-13,21148.08365596708,17129.947761333333,0,0,1200.0000000000002,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.009525599889457226
2025-07-30,57575.87166268725,0.0,0.0,57575.87166268725,78048.65222242798,78048.65222242798,0.0,1.3500311979441904e-12,20765.25353909465,16819.855366666663,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.012083500158041716
2025-07-31,57337.75655029803,0.0,0.0,57337.75655029803,78787.66189485596,78787.66189485596,0.0,2.55262477821816e-12,21540.345411522634,17447.679783333333,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.01082630013115704
2025-08-01,21715.876868272164,0.0,3.226432454539463e-13,21715.876868272164,39277.53063847736,39277.53063847736,1.1368683772161603e-13,15112.684133333332,15334.141255144033,12420.654416666664,0,0,1200.0000000000002,1200.0000000000002,1200.0,10800.0,833.3333333333333,725.0833333333333,0.0,0.010861300164833665
2025-08-02,21310.373143028824,0.0,5.564071869912368e-13,21310.373143028824,38993.38105082304,38993.38105082304,1.8260948309034574e-13,15123.921066666664,15486.500267489711,12544.065216666666,0,0,1200.0000000000002,1200.0,1200.0,10800.0,833.3333333333333,816.2366666666667,5.684341886080802e-14,0.014623200055211782
2025-08-03,48962.751742503184,0.0,0.0,48962.751742503184,66593.16195534979,66593.16195534979,0.0,2.2737367544323206e-13,19756.220905349786,16002.538933333333,0,0,1200.0,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.011726099997758865
2025-08-04,50220.81758240128,0.0,0.0,50220.81758240128,68882.37249444445,68882.37249444445,0.0,4.0323300254385686e-13,18245.88111111111,14779.1637,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.008605299983173609
2025-08-05,49742.231092947506,0.0,1.160833562607877e-11,49742.23109294752,68857.92177962963,68857.92177962963,1.3642420526593924e-12,3.410605131648481e-13,19503.22129629629,15797.609249999998,0,0,1200.0000000000002,1200.0,1200.0,10799.999999999998,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.011970599880442023
2025-08-06,52853.628414349994,0.0,0.0,52853.628414349994,71881.97682222222,71881.97682222222,0.0,4.547473508864641e-13,19829.355555555558,16061.777999999998,0,0,1200.0,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.011727100005373359
2025-08-07,49240.34312967758,0.0,0.0,49240.34312967758,67016.69870185186,67016.69870185186,0.0,4.259703700881801e-12,19098.491851851846,15469.7784,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.008900899905711412
2025-08-08,20747.69958491932,0.0,1.0174261433348874e-13,20747.69958491932,38364.78545411523,38364.78545411523,4.263256414560601e-14,19898.793416666667,14162.214670781892,11471.393883333334,0,0,1200.0000000000002,1200.0000000000005,1200.0,10800.0,833.3333333333333,720.2655166666666,0.0,0.010663399938493967
2025-08-09,21192.638901848266,0.0,1.938542482093908e-12,21192.63890184827,39167.64647901234,39167.64647901234,3.865352482534945e-13,17120.824716666666,16446.804012345678,13321.911250000001,0,0,1200.0000000000005,1200.0,1200.0,10800.0,833.3333333333333,764.66,5.684341886080802e-14,0.00917389988899231
2025-08-10,50768.80115426636,0.0,2.389413111814065e-12,50768.80115426636,68720.11999074076,68720.11999074076,4.973799150320701e-13,7.336353746723034e-13,17976.320740740746,14560.8198,0,0,1200.0,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,0.0,0.008590300101786852
2025-08-11,49034.19827762419,0.0,3.182734076290216e-13,49034.19827762419,68552.83207695473,68552.83207695473,6.394884621840902e-14,4.547473508864641e-13,21008.309176954728,17016.73043333333,0,0,1200.0000000000002,1200.0000000000002,1200.0,10800.0,833.3333333333333,833.3333333333333,0.0,0.008338100044056773
2025-08-12,52414.95824606248,0.0,0.0,52414.95824606248,71237.11015288065,71237.11015288065,0.0,3.552713678800501e-13,18297.71843621399,14821.15193333333,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.008010500110685825
2025-08-13,50363.99450609478,0.0,0.0,50363.99450609478,69633.45672304527,69633.45672304527,0.0,1.2931877790833823e-12,18486.72248971193,14974.245216666666,0,0,1200.0000000000002,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.009225300047546625
